v_init,throttle,steer,pitch,roll,a_measured,omega_z_measured
-4.0000,-0.5000,-1.0000,10.0000,-10.0000,2.235537,0.453770
-4.0000,-0.5000,-1.0000,10.0000,0.0000,1.692174,0.382023
-4.0000,-0.5000,-1.0000,10.0000,10.0000,0.754385,0.487641
-4.0000,-0.5000,-1.0000,10.0000,20.0000,0.247193,0.624466
-4.0000,-0.5000,-1.0000,10.0000,30.0000,-0.582870,0.695451
-4.0000,-0.5000,-1.0000,20.0000,-30.0000,3.974664,0.649088
-4.0000,-0.5000,-1.0000,20.0000,-20.0000,3.192820,0.504515
-4.0000,-0.5000,-1.0000,20.0000,-10.0000,2.837862,0.368209
-4.0000,-0.5000,-1.0000,20.0000,0.0000,2.554870,0.340965
-4.0000,-0.5000,-1.0000,20.0000,10.0000,1.807408,0.495088
-4.0000,-0.5000,-1.0000,20.0000,20.0000,0.201251,0.725402
-4.0000,-0.5000,-1.0000,20.0000,30.0000,-1.074092,0.841111
-4.0000,-0.5000,-1.0000,30.0000,-30.0000,4.546343,0.540167
-4.0000,-0.5000,-1.0000,30.0000,-20.0000,3.919286,0.411391
-4.0000,-0.5000,-1.0000,30.0000,-10.0000,3.532665,0.311019
-4.0000,-0.5000,-1.0000,30.0000,0.0000,3.210894,0.322329
-4.0000,-0.5000,-1.0000,30.0000,10.0000,2.148006,0.498538
-4.0000,-0.5000,-1.0000,30.0000,20.0000,0.281088,0.743075
-4.0000,-0.5000,-1.0000,30.0000,30.0000,-1.655746,0.958294
-4.0000,-0.5000,-1.0000,35.0000,-30.0000,4.916577,0.494101
-4.0000,-0.5000,-1.0000,35.0000,-20.0000,4.370342,0.381166
-4.0000,-0.5000,-1.0000,35.0000,-10.0000,4.017424,0.298589
-4.0000,-0.5000,-1.0000,35.0000,0.0000,3.681747,0.320544
-4.0000,-0.5000,-1.0000,35.0000,10.0000,2.533845,0.476818
-4.0000,-0.5000,-1.0000,35.0000,20.0000,0.507167,0.701718
-4.0000,-0.5000,-1.0000,35.0000,30.0000,-1.617950,0.901766
-4.0000,-0.5000,-0.5000,-35.0000,-30.0000,2.567637,0.592639
-4.0000,-0.5000,-0.5000,-35.0000,-20.0000,1.345877,0.566132
-4.0000,-0.5000,-0.5000,-35.0000,-10.0000,-0.944556,0.431301
-4.0000,-0.5000,-0.5000,-35.0000,0.0000,-2.405058,0.301280
-4.0000,-0.5000,-0.5000,-35.0000,10.0000,-3.007295,0.239904
-4.0000,-0.5000,-0.5000,-35.0000,20.0000,-3.372525,0.234963
-4.0000,-0.5000,-0.5000,-35.0000,30.0000,-3.751929,0.272419
-4.0000,-0.5000,-0.5000,-30.0000,-30.0000,3.288552,0.636633
-4.0000,-0.5000,-0.5000,-30.0000,-20.0000,1.584886,0.565786
-4.0000,-0.5000,-0.5000,-30.0000,-10.0000,-0.823353,0.390465
-4.0000,-0.5000,-0.5000,-30.0000,0.0000,-2.020720,0.251041
-4.0000,-0.5000,-0.5000,-30.0000,10.0000,-2.464922,0.203579
-4.0000,-0.5000,-0.5000,-30.0000,20.0000,-2.793217,0.211144
-4.0000,-0.5000,-0.5000,-30.0000,30.0000,-3.216924,0.260406
-4.0000,-0.5000,-0.5000,-20.0000,-30.0000,3.945285,0.716219
-4.0000,-0.5000,-0.5000,-20.0000,-20.0000,1.767228,0.536220
-4.0000,-0.5000,-0.5000,-20.0000,-10.0000,-0.223835,0.286091
-4.0000,-0.5000,-0.5000,-20.0000,0.0000,-0.876055,0.165573
-4.0000,-0.5000,-0.5000,-20.0000,10.0000,-1.148712,0.148372
-4.0000,-0.5000,-0.5000,-20.0000,20.0000,-1.487161,0.178421
-4.0000,-0.5000,-0.5000,-20.0000,30.0000,-2.026311,0.259544
-4.0000,-0.5000,-0.5000,-10.0000,-30.0000,4.003329,0.784016
-4.0000,-0.5000,-0.5000,-10.0000,-20.0000,2.027781,0.543034
-4.0000,-0.5000,-0.5000,-10.0000,-10.0000,0.576618,0.222044
-4.0000,-0.5000,-0.5000,-10.0000,0.0000,0.230202,0.126568
-4.0000,-0.5000,-0.5000,-10.0000,10.0000,0.087789,0.123311
-4.0000,-0.5000,-0.5000,-10.0000,20.0000,-0.094532,0.167201
-4.0000,-0.5000,-0.5000,-10.0000,30.0000,-0.819205,0.292835
-4.0000,-0.5000,-0.5000,0.0000,-30.0000,3.883999,0.815500
-4.0000,-0.5000,-0.5000,0.0000,-20.0000,2.492655,0.575051
-4.0000,-0.5000,-0.5000,0.0000,-10.0000,1.054119,0.261116
-4.0000,-0.5000,-0.5000,0.0000,0.0000,0.773232,0.140921
-4.0000,-0.5000,-0.5000,0.0000,10.0000,0.649081,0.159073
-4.0000,-0.5000,-0.5000,0.0000,20.0000,0.333380,0.264990
-4.0000,-0.5000,-0.5000,0.0000,30.0000,-0.291882,0.414484
-4.0000,-0.5000,-0.5000,10.0000,-30.0000,3.798647,0.752584
-4.0000,-0.5000,-0.5000,10.0000,-20.0000,2.833432,0.571391
-4.0000,-0.5000,-0.5000,10.0000,-10.0000,1.841743,0.346783
-4.0000,-0.5000,-0.5000,10.0000,0.0000,1.196586,0.236634
-4.0000,-0.5000,-0.5000,10.0000,10.0000,0.909355,0.295940
-4.0000,-0.5000,-0.5000,10.0000,20.0000,0.465378,0.434429
-4.0000,-0.5000,-0.5000,10.0000,30.0000,-0.347823,0.581881
-4.0000,-0.5000,-0.5000,20.0000,-30.0000,4.022047,0.648104
-4.0000,-0.5000,-0.5000,20.0000,-20.0000,3.231297,0.484359
-4.0000,-0.5000,-0.5000,20.0000,-10.0000,2.852974,0.305546
-4.0000,-0.5000,-0.5000,20.0000,0.0000,2.652300,0.219769
-4.0000,-0.5000,-0.5000,20.0000,10.0000,2.200898,0.356007
-4.0000,-0.5000,-0.5000,20.0000,20.0000,0.500800,0.597313
-4.0000,-0.5000,-0.5000,20.0000,30.0000,-0.815771,0.771984
-4.0000,-0.5000,-0.5000,30.0000,-30.0000,4.581853,0.541090
-4.0000,-0.5000,-0.5000,30.0000,-20.0000,3.942561,0.401016
-4.0000,-0.5000,-0.5000,30.0000,-10.0000,3.576706,0.266994
-4.0000,-0.5000,-0.5000,30.0000,0.0000,3.379521,0.243445
-4.0000,-0.5000,-0.5000,30.0000,10.0000,2.680413,0.398463
-4.0000,-0.5000,-0.5000,30.0000,20.0000,0.909481,0.660100
-4.0000,-0.5000,-0.5000,30.0000,30.0000,-1.247945,0.906310
-4.0000,-0.5000,-0.5000,35.0000,-30.0000,4.965844,0.502439
-4.0000,-0.5000,-0.5000,35.0000,-20.0000,4.403213,0.376238
-4.0000,-0.5000,-0.5000,35.0000,-10.0000,4.039720,0.268394
-4.0000,-0.5000,-0.5000,35.0000,0.0000,3.845668,0.255318
-4.0000,-0.5000,-0.5000,35.0000,10.0000,3.046141,0.396262
-4.0000,-0.5000,-0.5000,35.0000,20.0000,1.083238,0.637389
-4.0000,-0.5000,-0.5000,35.0000,30.0000,-1.236313,0.866177
-4.0000,-0.5000,0.0000,-35.0000,-30.0000,-4.985291,0.016337
-4.0000,-0.5000,0.0000,-35.0000,-20.0000,-5.046045,0.008772
-4.0000,-0.5000,0.0000,-35.0000,-10.0000,-5.070028,0.003632
-4.0000,-0.5000,0.0000,-35.0000,0.0000,-5.076124,-0.000000
-4.0000,-0.5000,0.0000,-35.0000,10.0000,-5.070027,-0.003632
-4.0000,-0.5000,0.0000,-35.0000,20.0000,-5.046045,-0.008772
-4.0000,-0.5000,0.0000,-35.0000,30.0000,-4.985291,-0.016337
-4.0000,-0.5000,0.0000,-30.0000,-30.0000,-4.343888,0.014105
-4.0000,-0.5000,0.0000,-30.0000,-20.0000,-4.399527,0.007229
-4.0000,-0.5000,0.0000,-30.0000,-10.0000,-4.419954,0.002886
-4.0000,-0.5000,0.0000,-30.0000,0.0000,-4.425073,-0.000000
-4.0000,-0.5000,0.0000,-30.0000,10.0000,-4.419951,-0.002886
-4.0000,-0.5000,0.0000,-30.0000,20.0000,-4.399528,-0.007229
-4.0000,-0.5000,0.0000,-30.0000,30.0000,-4.343888,-0.014105
-4.0000,-0.5000,0.0000,-20.0000,-30.0000,-2.973870,0.008825
-4.0000,-0.5000,0.0000,-20.0000,-20.0000,-3.011739,0.004029
-4.0000,-0.5000,0.0000,-20.0000,-10.0000,-3.024113,0.001475
-4.0000,-0.5000,0.0000,-20.0000,0.0000,-3.026952,-0.000000
-4.0000,-0.5000,0.0000,-20.0000,10.0000,-3.024111,-0.001475
-4.0000,-0.5000,0.0000,-20.0000,20.0000,-3.011739,-0.004029
-4.0000,-0.5000,0.0000,-20.0000,30.0000,-2.973868,-0.008825
-4.0000,-0.5000,0.0000,-10.0000,-30.0000,-1.520612,0.002416
-4.0000,-0.5000,0.0000,-10.0000,-20.0000,-1.532219,0.000881
-4.0000,-0.5000,0.0000,-10.0000,-10.0000,-1.536093,0.000289
-4.0000,-0.5000,0.0000,-10.0000,0.0000,-1.536951,-0.000000
-4.0000,-0.5000,0.0000,-10.0000,10.0000,-1.536095,-0.000289
-4.0000,-0.5000,0.0000,-10.0000,20.0000,-1.532219,-0.000881
-4.0000,-0.5000,0.0000,-10.0000,30.0000,-1.520614,-0.002416
-4.0000,-0.5000,0.0000,0.0000,-30.0000,-0.059695,-0.005624
-4.0000,-0.5000,0.0000,0.0000,-20.0000,-0.038156,-0.001949
-4.0000,-0.5000,0.0000,0.0000,-10.0000,-0.033885,-0.000570
-4.0000,-0.5000,0.0000,0.0000,0.0000,-0.033550,0.000000
-4.0000,-0.5000,0.0000,0.0000,10.0000,-0.033887,0.000570
-4.0000,-0.5000,0.0000,0.0000,20.0000,-0.038156,0.001949
-4.0000,-0.5000,0.0000,0.0000,30.0000,-0.059698,0.005623
-4.0000,-0.5000,0.0000,10.0000,-30.0000,0.070641,-0.053134
-4.0000,-0.5000,0.0000,10.0000,-20.0000,0.183051,-0.023514
-4.0000,-0.5000,0.0000,10.0000,-10.0000,0.214846,-0.005592
-4.0000,-0.5000,0.0000,10.0000,0.0000,0.219045,-0.000000
-4.0000,-0.5000,0.0000,10.0000,10.0000,0.214846,0.005592
-4.0000,-0.5000,0.0000,10.0000,20.0000,0.183051,0.023514
-4.0000,-0.5000,0.0000,10.0000,30.0000,0.070641,0.053134
-4.0000,-0.5000,0.0000,20.0000,-30.0000,0.783082,-0.105221
-4.0000,-0.5000,0.0000,20.0000,-20.0000,1.190609,-0.044815
-4.0000,-0.5000,0.0000,20.0000,-10.0000,1.301440,-0.006179
-4.0000,-0.5000,0.0000,20.0000,0.0000,1.311941,0.000000
-4.0000,-0.5000,0.0000,20.0000,10.0000,1.301440,0.006179
-4.0000,-0.5000,0.0000,20.0000,20.0000,1.190604,0.044815
-4.0000,-0.5000,0.0000,20.0000,30.0000,0.783081,0.105222
-4.0000,-0.5000,0.0000,30.0000,-30.0000,2.072004,-0.118924
-4.0000,-0.5000,0.0000,30.0000,-20.0000,2.498207,-0.064192
-4.0000,-0.5000,0.0000,30.0000,-10.0000,2.649718,-0.004764
-4.0000,-0.5000,0.0000,30.0000,0.0000,2.657545,0.000000
-4.0000,-0.5000,0.0000,30.0000,10.0000,2.649717,0.004764
-4.0000,-0.5000,0.0000,30.0000,20.0000,2.498206,0.064192
-4.0000,-0.5000,0.0000,30.0000,30.0000,2.072005,0.118924
-4.0000,-0.5000,0.0000,35.0000,-30.0000,2.706903,-0.123362
-4.0000,-0.5000,0.0000,35.0000,-20.0000,3.145595,-0.062974
-4.0000,-0.5000,0.0000,35.0000,-10.0000,3.298339,-0.005465
-4.0000,-0.5000,0.0000,35.0000,0.0000,3.318894,0.000000
-4.0000,-0.5000,0.0000,35.0000,10.0000,3.298508,0.005465
-4.0000,-0.5000,0.0000,35.0000,20.0000,3.145566,0.062974
-4.0000,-0.5000,0.0000,35.0000,30.0000,2.706900,0.123362
-4.0000,-0.5000,0.5000,-35.0000,-30.0000,-3.751926,-0.272419
-4.0000,-0.5000,0.5000,-35.0000,-20.0000,-3.372530,-0.234963
-4.0000,-0.5000,0.5000,-35.0000,-10.0000,-3.007304,-0.239904
-4.0000,-0.5000,0.5000,-35.0000,0.0000,-2.405052,-0.301280
-4.0000,-0.5000,0.5000,-35.0000,10.0000,-0.944556,-0.431301
-4.0000,-0.5000,0.5000,-35.0000,20.0000,1.345877,-0.566133
-4.0000,-0.5000,0.5000,-35.0000,30.0000,2.567637,-0.592639
-4.0000,-0.5000,0.5000,-30.0000,-30.0000,-3.216922,-0.260406
-4.0000,-0.5000,0.5000,-30.0000,-20.0000,-2.793221,-0.211144
-4.0000,-0.5000,0.5000,-30.0000,-10.0000,-2.464912,-0.203579
-4.0000,-0.5000,0.5000,-30.0000,0.0000,-2.020718,-0.251041
-4.0000,-0.5000,0.5000,-30.0000,10.0000,-0.823351,-0.390465
-4.0000,-0.5000,0.5000,-30.0000,20.0000,1.584713,-0.565785
-4.0000,-0.5000,0.5000,-30.0000,30.0000,3.288551,-0.636633
-4.0000,-0.5000,0.5000,-20.0000,-30.0000,-2.026310,-0.259544
-4.0000,-0.5000,0.5000,-20.0000,-20.0000,-1.487155,-0.178417
-4.0000,-0.5000,0.5000,-20.0000,-10.0000,-1.148711,-0.148372
-4.0000,-0.5000,0.5000,-20.0000,0.0000,-0.876053,-0.165573
-4.0000,-0.5000,0.5000,-20.0000,10.0000,-0.223830,-0.286091
-4.0000,-0.5000,0.5000,-20.0000,20.0000,1.771091,-0.536332
-4.0000,-0.5000,0.5000,-20.0000,30.0000,3.945286,-0.716219
-4.0000,-0.5000,0.5000,-10.0000,-30.0000,-0.831451,-0.292462
-4.0000,-0.5000,0.5000,-10.0000,-20.0000,-0.094531,-0.167201
-4.0000,-0.5000,0.5000,-10.0000,-10.0000,0.084391,-0.123308
-4.0000,-0.5000,0.5000,-10.0000,0.0000,0.230207,-0.126568
-4.0000,-0.5000,0.5000,-10.0000,10.0000,0.576619,-0.222044
-4.0000,-0.5000,0.5000,-10.0000,20.0000,2.024802,-0.542714
-4.0000,-0.5000,0.5000,-10.0000,30.0000,4.003325,-0.784016
-4.0000,-0.5000,0.5000,0.0000,-30.0000,-0.291852,-0.414484
-4.0000,-0.5000,0.5000,0.0000,-20.0000,0.333377,-0.264991
-4.0000,-0.5000,0.5000,0.0000,-10.0000,0.649081,-0.159073
-4.0000,-0.5000,0.5000,0.0000,0.0000,0.790451,-0.140614
-4.0000,-0.5000,0.5000,0.0000,10.0000,1.049265,-0.261208
-4.0000,-0.5000,0.5000,0.0000,20.0000,2.492684,-0.575619
-4.0000,-0.5000,0.5000,0.0000,30.0000,3.883999,-0.815500
-4.0000,-0.5000,0.5000,10.0000,-30.0000,-0.347961,-0.581873
-4.0000,-0.5000,0.5000,10.0000,-20.0000,0.465378,-0.434429
-4.0000,-0.5000,0.5000,10.0000,-10.0000,0.909356,-0.295940
-4.0000,-0.5000,0.5000,10.0000,0.0000,1.196557,-0.236630
-4.0000,-0.5000,0.5000,10.0000,10.0000,1.841751,-0.346789
-4.0000,-0.5000,0.5000,10.0000,20.0000,2.833470,-0.571225
-4.0000,-0.5000,0.5000,10.0000,30.0000,3.798523,-0.752619
-4.0000,-0.5000,0.5000,20.0000,-30.0000,-0.815775,-0.771985
-4.0000,-0.5000,0.5000,20.0000,-20.0000,0.488512,-0.597476
-4.0000,-0.5000,0.5000,20.0000,-10.0000,2.200915,-0.356001
-4.0000,-0.5000,0.5000,20.0000,0.0000,2.652300,-0.219768
-4.0000,-0.5000,0.5000,20.0000,10.0000,2.852974,-0.305546
-4.0000,-0.5000,0.5000,20.0000,20.0000,3.231366,-0.484141
-4.0000,-0.5000,0.5000,20.0000,30.0000,4.022049,-0.648104
-4.0000,-0.5000,0.5000,30.0000,-30.0000,-1.247946,-0.906313
-4.0000,-0.5000,0.5000,30.0000,-20.0000,0.909527,-0.660092
-4.0000,-0.5000,0.5000,30.0000,-10.0000,2.680415,-0.398464
-4.0000,-0.5000,0.5000,30.0000,0.0000,3.379521,-0.243444
-4.0000,-0.5000,0.5000,30.0000,10.0000,3.581041,-0.268016
-4.0000,-0.5000,0.5000,30.0000,20.0000,3.942336,-0.401067
-4.0000,-0.5000,0.5000,30.0000,30.0000,4.581857,-0.541089
-4.0000,-0.5000,0.5000,35.0000,-30.0000,-1.236310,-0.866177
-4.0000,-0.5000,0.5000,35.0000,-20.0000,1.083251,-0.637387
-4.0000,-0.5000,0.5000,35.0000,-10.0000,3.046122,-0.396265
-4.0000,-0.5000,0.5000,35.0000,0.0000,3.845442,-0.254987
-4.0000,-0.5000,0.5000,35.0000,10.0000,4.037817,-0.267827
-4.0000,-0.5000,0.5000,35.0000,20.0000,4.403224,-0.376153
-4.0000,-0.5000,0.5000,35.0000,30.0000,4.965848,-0.502437
-4.0000,-0.5000,1.0000,-35.0000,-30.0000,-3.431409,-0.340075
-4.0000,-0.5000,1.0000,-35.0000,-20.0000,-2.832998,-0.312413
-4.0000,-0.5000,1.0000,-35.0000,-10.0000,-2.376629,-0.323319
-4.0000,-0.5000,1.0000,-35.0000,0.0000,-1.761152,-0.383982
-4.0000,-0.5000,1.0000,-35.0000,10.0000,-0.561054,-0.475773
-4.0000,-0.5000,1.0000,-35.0000,20.0000,1.008514,-0.547599
-4.0000,-0.5000,1.0000,-35.0000,30.0000,2.140361,-0.561025
-4.0000,-0.5000,1.0000,-30.0000,-30.0000,-2.805670,-0.343761
-4.0000,-0.5000,1.0000,-30.0000,-20.0000,-2.126389,-0.294964
-4.0000,-0.5000,1.0000,-30.0000,-10.0000,-1.701941,-0.290791
-4.0000,-0.5000,1.0000,-30.0000,0.0000,-1.255431,-0.353031
-4.0000,-0.5000,1.0000,-30.0000,10.0000,-0.128321,-0.471752
-4.0000,-0.5000,1.0000,-30.0000,20.0000,1.575399,-0.572964
-4.0000,-0.5000,1.0000,-30.0000,30.0000,2.878884,-0.603352
-4.0000,-0.5000,1.0000,-20.0000,-30.0000,-1.548426,-0.357121
-4.0000,-0.5000,1.0000,-20.0000,-20.0000,-0.608490,-0.257762
-4.0000,-0.5000,1.0000,-20.0000,-10.0000,-0.114486,-0.210103
-4.0000,-0.5000,1.0000,-20.0000,0.0000,0.014599,-0.242426
-4.0000,-0.5000,1.0000,-20.0000,10.0000,0.585996,-0.399296
-4.0000,-0.5000,1.0000,-20.0000,20.0000,2.090162,-0.605466
-4.0000,-0.5000,1.0000,-20.0000,30.0000,3.671595,-0.687719
-4.0000,-0.5000,1.0000,-10.0000,-30.0000,-0.598624,-0.414105
-4.0000,-0.5000,1.0000,-10.0000,-20.0000,0.097135,-0.313786
-4.0000,-0.5000,1.0000,-10.0000,-10.0000,0.407931,-0.247859
-4.0000,-0.5000,1.0000,-10.0000,0.0000,0.586324,-0.257538
-4.0000,-0.5000,1.0000,-10.0000,10.0000,1.095061,-0.403152
-4.0000,-0.5000,1.0000,-10.0000,20.0000,2.586026,-0.674204
-4.0000,-0.5000,1.0000,-10.0000,30.0000,3.997223,-0.805289
-4.0000,-0.5000,1.0000,0.0000,-30.0000,-0.401241,-0.552843
-4.0000,-0.5000,1.0000,0.0000,-20.0000,0.313770,-0.449681
-4.0000,-0.5000,1.0000,0.0000,-10.0000,0.655238,-0.334218
-4.0000,-0.5000,1.0000,0.0000,0.0000,0.842104,-0.307599
-4.0000,-0.5000,1.0000,0.0000,10.0000,1.291188,-0.446774
-4.0000,-0.5000,1.0000,0.0000,20.0000,2.688285,-0.667057
-4.0000,-0.5000,1.0000,0.0000,30.0000,3.849228,-0.839257
-4.0000,-0.5000,1.0000,10.0000,-30.0000,-0.582875,-0.695451
-4.0000,-0.5000,1.0000,10.0000,-20.0000,0.247195,-0.624466
-4.0000,-0.5000,1.0000,10.0000,-10.0000,0.754382,-0.487641
-4.0000,-0.5000,1.0000,10.0000,0.0000,1.692175,-0.382023
-4.0000,-0.5000,1.0000,10.0000,10.0000,2.235506,-0.453770
-4.0000,-0.5000,1.0000,10.0000,20.0000,2.832289,-0.616496
-4.0000,-0.5000,1.0000,10.0000,30.0000,3.736710,-0.763346
-4.0000,-0.5000,1.0000,20.0000,-30.0000,-1.075741,-0.841264
-4.0000,-0.5000,1.0000,20.0000,-20.0000,0.201250,-0.725402
-4.0000,-0.5000,1.0000,20.0000,-10.0000,1.807408,-0.495088
-4.0000,-0.5000,1.0000,20.0000,0.0000,2.554863,-0.340960
-4.0000,-0.5000,1.0000,20.0000,10.0000,2.837865,-0.368208
-4.0000,-0.5000,1.0000,20.0000,20.0000,3.192788,-0.504514
-4.0000,-0.5000,1.0000,20.0000,30.0000,3.974664,-0.649088
-4.0000,-0.5000,1.0000,30.0000,-30.0000,-1.655746,-0.958294
-4.0000,-0.5000,1.0000,30.0000,-20.0000,0.281106,-0.743070
-4.0000,-0.5000,1.0000,30.0000,-10.0000,2.148003,-0.498538
-4.0000,-0.5000,1.0000,30.0000,0.0000,3.210888,-0.322324
-4.0000,-0.5000,1.0000,30.0000,10.0000,3.532657,-0.311018
-4.0000,-0.5000,1.0000,30.0000,20.0000,3.919286,-0.411391
-4.0000,-0.5000,1.0000,30.0000,30.0000,4.546343,-0.540167
-4.0000,-0.5000,1.0000,35.0000,-30.0000,-1.618098,-0.901794
-4.0000,-0.5000,1.0000,35.0000,-20.0000,0.507160,-0.701718
-4.0000,-0.5000,1.0000,35.0000,-10.0000,2.533845,-0.476818
-4.0000,-0.5000,1.0000,35.0000,0.0000,3.681747,-0.320544
-4.0000,-0.5000,1.0000,35.0000,10.0000,4.017417,-0.298588
-4.0000,-0.5000,1.0000,35.0000,20.0000,4.370342,-0.381166
-4.0000,-0.5000,1.0000,35.0000,30.0000,4.916575,-0.494101
-4.0000,0.0000,-1.0000,-35.0000,-30.0000,2.125166,0.559738
-4.0000,0.0000,-1.0000,-35.0000,-20.0000,0.995864,0.546517
-4.0000,0.0000,-1.0000,-35.0000,-10.0000,-0.567173,0.475016
-4.0000,0.0000,-1.0000,-35.0000,0.0000,-1.761692,0.383704
-4.0000,0.0000,-1.0000,-35.0000,10.0000,-2.375492,0.323292
-4.0000,0.0000,-1.0000,-35.0000,20.0000,-2.831513,0.312375
-4.0000,0.0000,-1.0000,-35.0000,30.0000,-3.429808,0.339942
-4.0000,0.0000,-1.0000,-30.0000,-30.0000,2.862431,0.601845
-4.0000,0.0000,-1.0000,-30.0000,-20.0000,1.565643,0.571710
-4.0000,0.0000,-1.0000,-30.0000,-10.0000,-0.132743,0.471024
-4.0000,0.0000,-1.0000,-30.0000,0.0000,-1.254516,0.352975
-4.0000,0.0000,-1.0000,-30.0000,10.0000,-1.700361,0.290946
-4.0000,0.0000,-1.0000,-30.0000,20.0000,-2.124534,0.295024
-4.0000,0.0000,-1.0000,-30.0000,30.0000,-2.803564,0.343668
-4.0000,0.0000,-1.0000,-20.0000,-30.0000,3.657682,0.685259
-4.0000,0.0000,-1.0000,-20.0000,-20.0000,2.083508,0.603588
-4.0000,0.0000,-1.0000,-20.0000,-10.0000,0.586118,0.398965
-4.0000,0.0000,-1.0000,-20.0000,0.0000,0.016412,0.242800
-4.0000,0.0000,-1.0000,-20.0000,10.0000,-0.112527,0.210452
-4.0000,0.0000,-1.0000,-20.0000,20.0000,-0.605739,0.257875
-4.0000,0.0000,-1.0000,-20.0000,30.0000,-1.545268,0.357010
-4.0000,0.0000,-1.0000,-10.0000,-30.0000,3.992208,0.802475
-4.0000,0.0000,-1.0000,-10.0000,-20.0000,2.578339,0.671300
-4.0000,0.0000,-1.0000,-10.0000,-10.0000,1.099376,0.400978
-4.0000,0.0000,-1.0000,-10.0000,0.0000,0.595841,0.256560
-4.0000,0.0000,-1.0000,-10.0000,10.0000,0.418621,0.247170
-4.0000,0.0000,-1.0000,-10.0000,20.0000,0.106267,0.313143
-4.0000,0.0000,-1.0000,-10.0000,30.0000,-0.591564,0.413634
-4.0000,0.0000,-1.0000,0.0000,-30.0000,3.852307,0.837941
-4.0000,0.0000,-1.0000,0.0000,-20.0000,2.687629,0.664955
-4.0000,0.0000,-1.0000,0.0000,-10.0000,1.296204,0.444765
-4.0000,0.0000,-1.0000,0.0000,0.0000,0.853091,0.306354
-4.0000,0.0000,-1.0000,0.0000,10.0000,0.666085,0.333138
-4.0000,0.0000,-1.0000,0.0000,20.0000,0.323459,0.448748
-4.0000,0.0000,-1.0000,0.0000,30.0000,-0.394425,0.552330
-4.0000,0.0000,-1.0000,10.0000,-30.0000,3.736660,0.762602
-4.0000,0.0000,-1.0000,10.0000,-20.0000,2.836154,0.615253
-4.0000,0.0000,-1.0000,10.0000,-10.0000,2.258004,0.451879
-4.0000,0.0000,-1.0000,10.0000,0.0000,1.694353,0.380740
-4.0000,0.0000,-1.0000,10.0000,10.0000,0.775231,0.485665
-4.0000,0.0000,-1.0000,10.0000,20.0000,0.244503,0.623565
-4.0000,0.0000,-1.0000,10.0000,30.0000,-0.575311,0.694766
-4.0000,0.0000,-1.0000,20.0000,-30.0000,3.977497,0.648828
-4.0000,0.0000,-1.0000,20.0000,-20.0000,3.205841,0.503704
-4.0000,0.0000,-1.0000,20.0000,-10.0000,2.843992,0.367358
-4.0000,0.0000,-1.0000,20.0000,0.0000,2.551389,0.346562
-4.0000,0.0000,-1.0000,20.0000,10.0000,1.821021,0.492828
-4.0000,0.0000,-1.0000,20.0000,20.0000,0.216157,0.723813
-4.0000,0.0000,-1.0000,20.0000,30.0000,-1.067124,0.840425
-4.0000,0.0000,-1.0000,30.0000,-30.0000,4.547353,0.539555
-4.0000,0.0000,-1.0000,30.0000,-20.0000,3.919942,0.410558
-4.0000,0.0000,-1.0000,30.0000,-10.0000,3.537486,0.312721
-4.0000,0.0000,-1.0000,30.0000,0.0000,3.200395,0.329517
-4.0000,0.0000,-1.0000,30.0000,10.0000,2.156086,0.498184
-4.0000,0.0000,-1.0000,30.0000,20.0000,0.300226,0.741001
-4.0000,0.0000,-1.0000,30.0000,30.0000,-1.646434,0.957305
-4.0000,0.0000,-1.0000,35.0000,-30.0000,4.918164,0.493876
-4.0000,0.0000,-1.0000,35.0000,-20.0000,4.372153,0.380577
-4.0000,0.0000,-1.0000,35.0000,-10.0000,4.020556,0.301014
-4.0000,0.0000,-1.0000,35.0000,0.0000,3.666627,0.327101
-4.0000,0.0000,-1.0000,35.0000,10.0000,2.530617,0.477773
-4.0000,0.0000,-1.0000,35.0000,20.0000,0.523078,0.700380
-4.0000,0.0000,-1.0000,35.0000,30.0000,-1.606579,0.900997
-4.0000,0.0000,-0.5000,-35.0000,-30.0000,2.349257,0.578387
-4.0000,0.0000,-0.5000,-35.0000,-20.0000,1.389479,0.578983
-4.0000,0.0000,-0.5000,-35.0000,-10.0000,-0.038465,0.525861
-4.0000,0.0000,-0.5000,-35.0000,0.0000,-1.316541,0.437362
-4.0000,0.0000,-0.5000,-35.0000,10.0000,-2.094307,0.363485
-4.0000,0.0000,-0.5000,-35.0000,20.0000,-2.592078,0.354212
-4.0000,0.0000,-0.5000,-35.0000,30.0000,-3.365555,0.366690
-4.0000,0.0000,-0.5000,-30.0000,-30.0000,3.092712,0.624224
-4.0000,0.0000,-0.5000,-30.0000,-20.0000,1.915642,0.611346
-4.0000,0.0000,-0.5000,-30.0000,-10.0000,0.372466,0.525091
-4.0000,0.0000,-0.5000,-30.0000,0.0000,-0.917891,0.396442
-4.0000,0.0000,-0.5000,-30.0000,10.0000,-1.546045,0.306169
-4.0000,0.0000,-0.5000,-30.0000,20.0000,-1.990338,0.309795
-4.0000,0.0000,-0.5000,-30.0000,30.0000,-2.618747,0.392475
-4.0000,0.0000,-0.5000,-20.0000,-30.0000,3.826412,0.714913
-4.0000,0.0000,-0.5000,-20.0000,-20.0000,2.377864,0.653267
-4.0000,0.0000,-0.5000,-20.0000,-10.0000,0.925981,0.451377
